Temperatura,Personas,Electrodomesticos,Consumo_kWh
18.114866449014087,3.0,16.0,47.04925894529698
16.160928063974705,1.0,14.0,
23.741959607678275,3.0,7.0,44.64600388121843
22.48590362764942,4.0,17.0,
,1.0,,44.262676190108046
23.095862717667814,3.0,6.0,40.21008295472145
17.148537328151185,2.0,17.0,48.06612024040841
26.824314487414455,2.0,15.0,57.78033471945933
22.422972753700787,3.0,20.0,67.17350067974823
24.787560303521047,4.0,9.0,47.122984264293414
25.2782482093345,5.0,5.0,43.89764317397389
16.133819681600556,1.0,7.0,
22.371307192081474,3.0,17.0,55.6975595142846
24.583794112611418,4.0,17.0,64.87806223492541
24.3364086034534,1.0,9.0,38.08845229129265
22.213163961355644,5.0,13.0,54.064991518150734
20.63035338815032,5.0,14.0,58.94495509784955
24.31812881949927,1.0,7.0,36.38537824248249
22.697938869255733,4.0,20.0,66.4698574899111
21.387324192052997,4.0,11.0,51.972716784761005
25.496717251858378,5.0,14.0,61.693494178302224
23.349964399901978,1.0,16.0,47.28915025276116
24.448849817898058,1.0,16.0,51.64532108182114
18.999039758644578,4.0,5.0,40.419327933761544
17.440595622682043,5.0,13.0,52.37609435113201
23.069651541354084,1.0,18.0,167.15756047475773
28.194536644175628,1.0,12.0,48.52552385277367
28.087630065141028,3.0,,63.76703113382168
21.443084438653507,5.0,20.0,65.3283560230231
22.32718923611137,3.0,16.0,57.12189626332022
16.361601556202324,2.0,5.0,27.01730711378604
12.580670931570124,4.0,,41.82907964057502
,5.0,9.0,46.72272741701503
27.664139545575907,1.0,12.0,47.833623122659624
24.207052861585034,5.0,17.0,66.10208664873262
18.751549803013148,1.0,16.0,38.03040691598276
19.38903439595874,4.0,14.0,51.799567920215544
15.086518436696116,3.0,19.0,55.11040420204871
19.994690461491924,,9.0,52.550722918478726
20.473266869666894,1.0,10.0,
,4.0,14.0,62.52099132721487
19.229132110314264,5.0,,64.24883960097067
22.3244231708171,2.0,17.0,56.40958466952079
27.13906316853289,3.0,19.0,69.76455386328341
,1.0,19.0,47.2841576935276
,3.0,17.0,53.07223017900676
18.910429975609745,2.0,12.0,45.099307283282336
23.514510304515287,1.0,18.0,55.45939868557844
15.055747766446204,4.0,6.0,35.73407948210588
18.00760953781035,5.0,16.0,60.8832211890253
24.764361387427734,4.0,16.0,62.42142635174714
22.835727406878714,1.0,12.0,41.69403562538912
24.118220088463154,3.0,17.0,59.40224303796026
18.708162952069948,1.0,16.0,49.75662309875631
19.269204371027822,3.0,8.0,43.37714697807883
24.888209525838082,5.0,7.0,48.77882816071692
22.86273385746164,4.0,10.0,48.19539263837058
27.302193205698522,1.0,7.0,39.77320873638502
15.647392075064644,4.0,8.0,40.508868466598145
,5.0,20.0,71.14949375314448
18.69731191535255,,18.0,49.056839065171744
27.656386168509012,3.0,15.0,54.40092950936428
17.54368450327591,1.0,5.0,27.990143440968744
25.89308330736971,5.0,,64.5178086353604
22.29465080847829,,16.0,53.17634399410586
22.904842696963957,3.0,11.0,49.11088028909123
22.368060439646936,3.0,17.0,57.358477065012494
19.747952488182584,,10.0,32.872464184281284
29.235839738648856,2.0,10.0,47.60722439165883
23.778553519099493,2.0,9.0,46.17172680049072
28.706136952998968,4.0,6.0,45.55539015436972
22.1908838944561,3.0,12.0,48.53010486602109
15.067715983180657,,13.0,42.25548571850559
19.488680516565672,4.0,8.0,43.331548333540994
,5.0,8.0,52.63081716283345
31.66165646545722,2.0,,
18.91822847177537,2.0,5.0,29.057858433463615
11.708194003625003,3.0,14.0,44.18714920182705
24.181922205873036,5.0,5.0,47.855921098244245
26.023405959653854,2.0,20.0,62.21215251064933
15.146295464604128,4.0,8.0,38.152351969412834
22.721449892011872,5.0,19.0,66.77834171165314
13.603735681356564,2.0,9.0,28.46606379736145
22.726633143285216,5.0,10.0,51.085384941482864
23.96118225047616,1.0,13.0,41.093707602370856
23.351722594712612,2.0,6.0,39.662596801441836
23.333039754015306,5.0,,56.95812469065408
20.339481038672115,2.0,7.0,35.64159715655356
28.623218390387873,3.0,13.0,59.44707145116308
17.692026814141876,,17.0,47.69583882310307
14.972719946577545,1.0,,31.27466866857106
,5.0,9.0,56.189562400457156
19.682755318553017,4.0,14.0,55.5603526218393
20.59529806611209,3.0,5.0,35.663300040123
24.64958128260081,4.0,6.0,44.390735348506766
25.875445274682665,5.0,6.0,178.66130277109306
21.890427149811494,3.0,19.0,57.949412960083706
18.621808538972108,4.0,19.0,61.047095881211135
11.145969523272537,4.0,16.0,49.072747627697545
21.315254979174814,4.0,12.0,53.492685950964166
8.592596210601794,5.0,11.0,40.92106827407539
26.87246658604744,3.0,7.0,41.669385838391136
18.913050873010295,5.0,13.0,51.017818209185656
20.31201608533859,1.0,6.0,24.6511464579118
27.965221225087213,5.0,5.0,47.153156076895364
19.875056557657825,5.0,20.0,65.36598225955821
25.112602418815925,5.0,8.0,46.949504241618286
14.747021198139386,3.0,20.0,
19.572923508399462,5.0,9.0,47.29681873812311
23.10878316498219,3.0,19.0,60.81148146714224
25.900234817607835,5.0,15.0,67.41890056524412
,4.0,11.0,48.62645223252164
10.738210627045921,5.0,16.0,54.40215604020542
21.375686559691754,3.0,5.0,43.99290070252179
21.533008201504728,3.0,15.0,54.289848470416366
22.23419715055591,5.0,10.0,55.50570380466979
23.464575433090392,2.0,12.0,49.21380608945159
20.56285875678065,,18.0,56.37833663598653
23.095513075831004,5.0,8.0,51.87418747804497
13.765150145156815,,11.0,40.821663551949435
17.39039815580751,5.0,11.0,49.11113121937135
27.2114099992835,3.0,15.0,61.058525480089635
24.227638339738704,4.0,8.0,45.702023522236914
12.91446739423883,4.0,9.0,42.01529941180221
11.71393889500711,5.0,11.0,41.67308403759077
25.072377354638217,4.0,5.0,40.07411126914122
22.856309177736307,5.0,10.0,51.444991285021544
23.22811313743554,1.0,11.0,40.617906882021146
21.171619545782846,5.0,20.0,64.32077430534208
35.627650774598195,3.0,14.0,59.379688813822554
21.36758556500792,4.0,13.0,59.68538115794413
24.954452197123164,1.0,12.0,47.303554196362825
17.5276173475454,4.0,10.0,145.50118641733053
,2.0,18.0,55.802957835548995
18.10836902191049,1.0,17.0,47.87050604504789
28.240452065502446,1.0,11.0,46.68542029404288
26.9226196037295,2.0,18.0,60.187886941016835
15.194927240036712,5.0,15.0,61.55023409329196
29.288399346541624,3.0,6.0,48.19418073333183
25.312580502330384,,20.0,68.7003689428551
23.554942231624832,5.0,12.0,53.454750882368266
18.278166837237855,1.0,5.0,28.619375284993737
25.768839205286096,4.0,13.0,51.517893610483725
33.12315361477396,3.0,,68.08373425716445
17.57879221123691,1.0,15.0,46.60857610509925
30.82722978388821,3.0,20.0,70.38349140218929
20.009493422479675,5.0,16.0,60.64556910847716
20.318395072457314,3.0,6.0,
20.445925133058324,5.0,17.0,61.70784189491909
30.362045011039925,4.0,12.0,56.89024326387982
20.036109135571298,3.0,13.0,50.88330105013242
27.237497131054663,4.0,11.0,50.01194182993754
13.68136209827151,3.0,8.0,32.74794242053534
23.427709666304672,2.0,17.0,58.87635710966486
21.629073400945636,1.0,20.0,
20.347410331433462,5.0,20.0,
17.037755764848544,4.0,12.0,51.69205128065321
25.153640362793674,2.0,17.0,55.40919764922058
,4.0,18.0,66.88445814453166
30.894143989883457,5.0,7.0,52.89127145143456
23.087179727319025,1.0,14.0,46.512454932010364
16.105965515287064,,17.0,54.82580364328673
28.113307691246415,2.0,18.0,61.13972966800076
22.971535072854177,5.0,8.0,51.07701122286489
27.066528443383703,5.0,15.0,64.26779724891918
17.93264965202906,2.0,15.0,48.86621268856519
25.999080519436347,5.0,17.0,69.38230599256386
,5.0,13.0,52.90226188677415
33.15578631254719,5.0,6.0,56.379180303615975
21.717235313530047,2.0,10.0,40.876481542668834
17.606205963989044,3.0,14.0,50.70021813798303
15.608811058179656,4.0,10.0,43.967159139366125
13.979197787815416,3.0,14.0,
12.688880363769645,4.0,10.0,38.95973567888749
14.073770521678515,2.0,19.0,50.398668961232374
,4.0,7.0,40.8149265105243
28.81220133845081,,10.0,54.969732203860815
10.004629120544474,,19.0,46.02231505675635
21.958500423759883,3.0,18.0,62.00533763665683
27.19509692676823,2.0,17.0,61.64760839116524
23.993028528337874,1.0,8.0,41.090894000860395
23.289694455045016,4.0,11.0,53.35089808733138
24.700954857897642,5.0,20.0,73.03005708572829
28.253039024980573,1.0,10.0,44.6584828564256
16.14825407391163,2.0,7.0,32.53559280490779
21.123831125583756,5.0,10.0,53.02756095305822
23.440666606080118,5.0,19.0,65.63548582873368
20.598654748556875,5.0,6.0,36.83192029453032
31.997940663311304,2.0,15.0,56.891560349728714
18.098355038357745,4.0,6.0,42.56075847779441
22.29113336617693,5.0,16.0,58.74001108176481
33.36694982995646,4.0,15.0,67.37747684954027
22.128168208963185,1.0,19.0,47.85853189000142
23.808371654828502,5.0,12.0,56.485543115686134
22.0004444068881,4.0,19.0,61.98780422880583
22.252069217152904,4.0,11.0,52.82940406594218
27.49002343617804,2.0,13.0,51.79740627188785
22.530991359880776,4.0,18.0,
,3.0,15.0,59.455511480086884
24.534573863495044,1.0,8.0,38.75216146669104
31.447717488175833,5.0,9.0,57.563034500350575
28.319434242286253,1.0,15.0,53.16025998678939
33.32997414604887,1.0,15.0,58.23755867291735
18.239079223286566,4.0,18.0,54.49614984180733
15.771455875842578,,15.0,53.455213870313735
25.127600367462293,4.0,16.0,59.73915362786603
,4.0,17.0,
28.944280884767675,2.0,6.0,43.47607096542938
22.0521504381667,5.0,6.0,48.33101537106987
18.585070360041943,2.0,18.0,53.64684467399212
23.776064455982258,1.0,12.0,44.09705755531856
,3.0,13.0,59.93356491211201
26.953930481066145,2.0,5.0,40.861949720593586
19.5233479605253,5.0,8.0,47.03401867215285
24.399497991426593,2.0,19.0,57.92545728123259
14.76214628459801,5.0,16.0,58.29685179870738
27.14315220758591,3.0,6.0,39.67347397820936
17.2411111727871,5.0,12.0,49.84852080840504
24.44280925454944,1.0,7.0,37.44097536793803
25.92551104304962,5.0,16.0,64.55595098677983
21.202003314998457,5.0,19.0,70.34757217834088
21.54966604362931,2.0,13.0,
10.523324385803143,5.0,20.0,62.01997045556335
20.623263848387175,1.0,8.0,33.690502713281674
21.901350064741923,4.0,15.0,54.052367989162576
17.377412882837415,1.0,14.0,43.54620306931302
26.10378976477243,3.0,18.0,67.23743322632197
22.62741659079692,1.0,12.0,40.125231602464524
26.93695470641649,1.0,8.0,36.30215499654045
26.803072978837122,4.0,13.0,55.33973921513243
21.248090350815513,3.0,8.0,40.08295603642555
21.863729587475866,3.0,14.0,51.48514113107347
18.19464774156733,1.0,16.0,47.99377659054411
21.336551998889156,4.0,8.0,42.81009988819944
11.31250825597931,1.0,7.0,20.360338657428596
19.00494938826644,3.0,8.0,45.53094180840799
24.836518991666594,1.0,16.0,47.35615944340807
23.07092395722394,2.0,9.0,43.239731428311
25.364619801722938,1.0,5.0,30.79235046084663
9.575088250628815,5.0,13.0,46.89710053589829
17.793853569168906,3.0,11.0,48.23877422518942
23.93098603180319,5.0,15.0,64.8753069740891
25.27992670852718,,15.0,53.23742252056766
23.057463151740752,3.0,7.0,45.74599043966216
,1.0,14.0,38.57075999171376
26.00921882859744,4.0,9.0,48.97139215516079
27.29114492211545,5.0,14.0,60.91330462079771
26.068209690502158,1.0,9.0,41.21631815317781
19.06476262439058,2.0,20.0,58.28421483540648
25.523036346853623,4.0,14.0,65.56933477368625
23.606339849414297,1.0,14.0,46.833193806590536
22.857335411672935,1.0,13.0,42.845884460365376
24.40036425007438,2.0,11.0,44.72182397508249
28.17125292930613,4.0,5.0,40.92393669907201
27.052962283089713,2.0,13.0,49.18130250895254
25.80640580177342,1.0,19.0,59.96592502365984
20.334397001858363,3.0,19.0,62.77449739150589
18.270266702800495,5.0,6.0,38.775501543717816
22.61384663696301,5.0,6.0,46.70451477177399
19.13053494515201,1.0,15.0,51.18294373910252
25.414838330922,5.0,6.0,48.23564934117751
19.4186874395644,4.0,18.0,57.210288374229236
24.628127430186932,4.0,17.0,65.39631149896543
30.588322511938742,1.0,11.0,48.869202961091304
19.763578618743573,3.0,7.0,33.82011256187657
19.459092041339915,5.0,,169.66668000494963
22.06581469721304,5.0,20.0,68.03840152985536
,4.0,14.0,59.307923366963884
20.050590305705732,1.0,15.0,46.851327896161685
13.298557938893929,5.0,13.0,47.19102016382256
16.231568726635803,2.0,11.0,35.03729273387604
17.231803014572012,3.0,16.0,51.86524158036798
,3.0,9.0,44.2841866934461
22.163053937945353,3.0,17.0,59.23152777664992
27.701293844555387,5.0,,58.58934551859739
14.893499305944935,5.0,17.0,52.92022083715895
20.534395121617276,4.0,19.0,59.10647850155713
22.889658254556146,1.0,18.0,52.97689793341953
19.828957584495203,1.0,18.0,56.13269052543089
16.410348573953797,1.0,12.0,39.83263465521135
,1.0,17.0,52.083834298881996
22.1330709432796,4.0,17.0,62.15521309368418
,1.0,18.0,55.45618920587586
15.29659079099439,3.0,18.0,47.29553677518643
24.449598892579107,5.0,15.0,61.95753732287674
13.8666960386569,5.0,16.0,52.92981470235158
22.057295206723975,5.0,16.0,61.65099977264293
17.89971104555346,2.0,14.0,47.13668195043571
25.66994301830562,2.0,16.0,54.018960885641455
19.79951173989637,1.0,17.0,43.15381669935367
29.7860553927935,2.0,5.0,45.02409861266157
20.836274660941516,2.0,17.0,49.97562352437347
20.411343738411386,1.0,20.0,51.20341544911595
18.087487388140044,5.0,8.0,48.14532065041465
24.759360865468366,3.0,12.0,49.80105339981954
25.981587160712,2.0,15.0,56.18709719644352
24.40151651727281,4.0,7.0,43.6472811754321
18.30078044752665,2.0,13.0,50.02292242732019
26.052868119237804,1.0,18.0,50.892904247329724
20.84674733635082,3.0,5.0,34.99377225322683
24.207863632056863,5.0,,42.80971699890109
19.775318064462773,2.0,17.0,50.96522681978525
14.687097787974793,2.0,14.0,45.061947792958556
22.753196632583744,4.0,18.0,64.64180404660655
20.04046805496469,2.0,6.0,37.608428855894026
23.253208177667876,3.0,10.0,49.29168560602972
29.632522725168293,2.0,14.0,
21.43526400926531,5.0,19.0,69.97525147167514
23.987180707693074,3.0,19.0,60.41628026496464
12.09404527102969,5.0,8.0,34.049258463922015
26.093284653585844,5.0,16.0,56.91431856607073
23.692773209640535,5.0,10.0,55.4895307805278
19.50640162478598,5.0,8.0,42.40465977802829
19.806589272325546,4.0,15.0,57.60936488741782
24.583522302055727,3.0,8.0,43.61820974153859
32.539350069584906,,17.0,
16.92596045219498,4.0,17.0,54.653839156602466
22.209352728035107,5.0,16.0,66.56546447663442
22.512656825871584,5.0,12.0,56.05193614163661
18.753091278286732,,8.0,37.56132254258639
19.64872864930578,2.0,7.0,33.2334071868575
13.308590692968936,4.0,19.0,56.17371174526434
8.731282381056229,3.0,20.0,50.922115807297736
26.519470367541036,3.0,7.0,41.66288901684986
21.497076514539163,5.0,18.0,67.76596821238027
17.097907281589887,4.0,7.0,45.31017940828521
20.478959708469265,2.0,13.0,46.17123412091225
19.96832422335311,,9.0,41.78473881725208
19.619225286164124,4.0,20.0,
30.014460010796853,1.0,14.0,55.451940780473876
19.58961441382552,2.0,18.0,
31.762575552281497,5.0,19.0,69.82274459469973
15.335220053912394,5.0,13.0,53.22194714869606
26.231696738557154,5.0,18.0,66.85256845923229
16.635924550625077,4.0,5.0,35.15754861995349
19.274520164208077,1.0,19.0,50.60324512447058
24.200419236185795,,9.0,58.52264570005745
21.546172853657477,3.0,13.0,46.11906175595262
31.240774652721555,3.0,11.0,127.85758119200257
25.365818699410614,2.0,10.0,49.2197975509917
24.26880316033108,4.0,15.0,59.308483312971546
17.95865445249195,3.0,20.0,60.057517912849036
23.13064107743424,1.0,14.0,51.67542608021803
18.236112781253947,1.0,11.0,42.52224215571598
22.642627181613797,1.0,16.0,51.13954445834883
22.133422763578544,4.0,9.0,48.43335503476033
25.51453478748681,1.0,18.0,52.035125194615375
26.07635306570907,2.0,11.0,47.68950847624908
18.4000547768396,3.0,10.0,41.414932428093294
23.888496765243495,1.0,6.0,34.279957491991766
23.107130866469692,3.0,,61.18841500468167
30.312000299736738,2.0,20.0,62.358705945703136
27.417441983308578,,11.0,58.35200578355784
22.81764619503938,5.0,10.0,49.413835962714195
23.693089376744467,4.0,15.0,61.33356768410212
19.58541041184008,3.0,12.0,47.649905529486524
14.995203328224967,1.0,10.0,33.36915061796164
24.61782622731187,4.0,13.0,57.404291859427914
17.679302430066564,4.0,16.0,56.032914053054455
25.574099545857614,5.0,9.0,48.25429622674119
18.33376043797537,2.0,9.0,42.41172275058875
26.02288521336739,2.0,16.0,60.55554849512165
20.807885923145367,3.0,10.0,45.938474451867684
23.52515965714915,4.0,14.0,51.66364894010049
20.631639232000143,3.0,7.0,39.783496313511925
23.261488220762008,5.0,7.0,45.97469823501822
24.453016011148854,3.0,19.0,64.5045351496167
,,,52.79473923582578
21.270206890939555,1.0,13.0,44.569324510207316
18.005413331922504,5.0,18.0,61.223062471736746
22.52773577417706,3.0,6.0,41.27931893224416
24.916424871645894,5.0,14.0,65.31617724497508
24.01302255208603,4.0,16.0,61.80740359322569
27.255957797253476,5.0,6.0,49.62033196323403
25.554982513110726,2.0,16.0,55.95111567989538
33.34192131224849,2.0,18.0,68.39639470874188
34.5090687839689,3.0,20.0,70.46239169244353
22.825378816547897,3.0,10.0,43.93903473958709
27.58094859671872,5.0,11.0,57.44135608739496
22.860819784876664,3.0,20.0,62.28287247282399
30.556868675030366,2.0,6.0,42.49231838727105
25.29610427788051,5.0,20.0,70.566890124357
17.89589771726625,1.0,7.0,29.34770267811159
23.7947446571722,2.0,17.0,53.90824806443126
20.687867431610165,4.0,15.0,58.34867300457532
17.16857127642833,2.0,8.0,
24.808841649960854,5.0,13.0,60.928392916887475
24.000216601767395,5.0,16.0,67.99351080858395
31.389347698003263,2.0,9.0,45.684491467776866
18.6757655724189,1.0,7.0,27.833885044336927
14.908936818192007,2.0,14.0,42.81095839716191
15.57007485265241,2.0,20.0,51.10456274594418
22.91100691274122,5.0,10.0,55.848337563488954
14.56852488857258,2.0,15.0,46.03555633475493
20.57164855951936,1.0,14.0,45.60348905245252
16.884259811764696,2.0,9.0,37.669269416907134
20.9687870944793,3.0,12.0,
24.023111429944823,5.0,7.0,52.75852882499506
20.096988630191415,3.0,14.0,53.853781050688426
23.32478702446727,1.0,15.0,46.23596689872802
26.067836178944987,5.0,16.0,63.1104681870292
22.123347726586157,4.0,8.0,43.32296923016004
18.447503556497367,2.0,,53.15401869273518
14.762970663895999,1.0,6.0,27.653326816138623
10.184893651051832,1.0,10.0,24.179368893839953
